archArea,atchBldArea,atchBldCnt,bcRat,bjdongCd,bldNm,block,bun,bylotCnt,crtnDay,dongNm,emgenUseElvtCnt,engrEpi,engrGrade,engrRat,etcPurps,etcRoof,etcStrct,fmlyCnt,gnBldCert,gnBldGrade,grndFlrCnt,heit,hhldCnt,hoCnt,indrAutoArea,indrAutoUtcnt,indrMechArea,indrMechUtcnt,itgBldCert,itgBldGrade,ji,lot,mainAtchGbCd,mainAtchGbCdNm,mainPurpsCd,mainPurpsCdNm,mgmBldrgstPk,naBjdongCd,naMainBun,naRoadCd,naSubBun,naUgrndCd,newPlatPlc,oudrAutoArea,oudrAutoUtcnt,oudrMechArea,oudrMechUtcnt,platArea,platGbCd,platPlc,pmsDay,pmsnoGbCd,pmsnoGbCdNm,pmsnoKikCd,pmsnoKikCdNm,pmsnoYear,regstrGbCd,regstrGbCdNm,regstrKindCd,regstrKindCdNm,rideUseElvtCnt,rnum,roofCd,roofCdNm,rserthqkAblty,rserthqkDsgnApplyYn,sigunguCd,splotNm,stcnsDay,strctCd,strctCdNm,totArea,totDongTotArea,ugrndFlrCnt,useAprDay,vlRat,vlRatEstmTotArea
118.93,0,0,50.08,10200,다담,,0318,1,20180914,,0,0,,0,도시형생활주택,경사스라브,철근콘크리트구조,0,0,,5,14.3,8,0,0,0,0,0,0,,0085,,0,주건축물,02000,공동주택,11470-100226718,10201,74.0,114704142178,13.0,0,서울특별시 양천구 목동중앙본로7가길 74-13,0,7,0,0,237.5,0,서울특별시 양천구 목동 318-85번지,20170602,1101,신축허가,3140176,건축과,2017,2,집합,3,표제부,1,749,10,(철근)콘크리트,,1,11470,,20170710,21,철근콘크리트구조,355.98,355.98,0,20180112,149.89,355.98
189.24,0,0,58.16,10200,,,0318,0,20170304,,0,0,,0,공동주택,평스라브,철근콘크리트조,0,0,,4,13.2,8,0,181.62,6,0,0,0,,0086,,0,주건축물,02000,공동주택,11470-3710,10201,74.0,114704142178,14.0,0,서울특별시 양천구 목동중앙본로7가길 74-14,11.5,1,0,0,325.36,0,서울특별시 양천구 목동 318-86번지,20010725,,,,,,2,집합,3,표제부,0,750,10,(철근)콘크리트,,,11470,,20010822,21,철근콘크리트구조,832.52,832.52,1,20020114,200.05,650.9
121.41,0,0,52.33,10200,,,0318,0,20170304,,0,0,,0,다가구주택,평스라브,연와조,5,0,,2,7.9,0,0,0,0,0,0,0,,0087,,0,주건축물,01000,단독주택,11470-6771,10201,70.0,114704142178,15.0,0,서울특별시 양천구 목동중앙본로7가길 70-15,23,2,0,0,232,0,서울특별시 양천구 목동 318-87번지,19931203,,,,,,1,일반,2,일반건축물,0,751,10,(철근)콘크리트,,,11470,,19940221,11,벽돌구조,291.57,291.57,1,19940808,86.72,201.21
146.16,0,0,42.21,10200,형제빌라,,0318,1,20170304,,0,0,,0,공동주택,평스라브,철근콘크리트조,0,0,,4,12.93,10,0,0,0,0,0,0,,0088,,0,주건축물,02000,공동주택,11470-19103,10201,70.0,114704142178,13.0,0,서울특별시 양천구 목동중앙본로7가길 70-13,80.5,7,0,0,346.27,0,서울특별시 양천구 목동 318-88번지,20011017,,,,,,2,집합,3,표제부,0,752,10,(철근)콘크리트,,,11470,,20011031,21,철근콘크리트구조,656.46,656.46,1,20020326,153.45,531.36
104.18,0,0,0,10200,,,0318,0,20170304,,0,0,,0,다세대주택,스라브위기와,"철근콘크리트조, 조적조",0,0,,3,0,8,0,0,0,0,0,0,,0089,,0,주건축물,02000,공동주택,11470-8317,10201,74.0,114704142178,12.0,0,서울특별시 양천구 목동중앙본로7가길 74-12,0,0,0,0,0,0,서울특별시 양천구 목동 318-89번지,19900730,,,,,,2,집합,3,표제부,0,753,10,(철근)콘크리트,,,11470,,,21,철근콘크리트구조,416.72,416.72,1,19901201,0,312.54
131.44,0,0,59.99,10200,,,0318,0,20170211,,0,0,,0,다세대주택,평스라브,철근콘크리트조,0,0,,4,12.95,9,0,54.03,4,0,0,0,,0090,,0,주건축물,02000,공동주택,11470-6635,10201,74.0,114704142178,8.0,0,서울특별시 양천구 목동중앙본로7가길 74-8,23,2,0,0,219.1,0,서울특별시 양천구 목동 318-90번지,20010806,,,,,,2,집합,3,표제부,0,754,10,(철근)콘크리트,,,11470,,20020309,21,철근콘크리트구조,622.89,622.89,1,20020712,225.4,493.86
136.83,0,0,59.02,10200,,,0318,0,20170304,,0,0,,0,다세대주택,평스라브,철근콘크리트조,0,0,,4,12.95,9,0,55.25,4,0,0,0,,0091,,0,주건축물,02000,공동주택,11470-6275,10201,70.0,114704142178,7.0,0,서울특별시 양천구 목동중앙본로7가길 70-7,23,2,0,0,231.82,0,서울특별시 양천구 목동 318-91번지,20020307,,,,,,2,집합,3,표제부,0,755,10,(철근)콘크리트,,,11470,,20020309,21,철근콘크리트구조,629.87,629.87,1,20020813,214.78,497.91
139,0,0,59.148936,10200,목동쉐르빌,,0318,0,20210514,,0,0,,0,"공동주택,다세대주택",평스라브,철근콘크리트구조,0,0,,4,13.05,9,0,49.5,4,0,0,0,,0092,,0,주건축물,02000,공동주택,11470-10277,10201,70.0,114704142178,5.0,0,서울특별시 양천구 목동중앙본로7가길 70-5,0,2,0,0,235,0,서울특별시 양천구 목동 318-92번지,20021004,1101,신축허가,3140081,건축과,2002,2,집합,3,표제부,0,756,10,(철근)콘크리트,,0,11470,,20021009,21,철근콘크리트구조,614.27,614.27,1,20030121,207.18723,486.89
131.29,0,0,59.92,10200,,,0318,0,20170304,,0,0,,0,다세대주택,평스라브,철근콘크리트조,0,0,,4,13,9,0,52.02,4,0,0,0,,0093,,0,주건축물,02000,공동주택,11470-9757,10201,74.0,114704142178,6.0,0,서울특별시 양천구 목동중앙본로7가길 74-6,23,2,0,0,219.1,0,서울특별시 양천구 목동 318-93번지,20001108,,,,,,2,집합,3,표제부,0,757,10,(철근)콘크리트,,,11470,,20001119,21,철근콘크리트구조,634.53,634.53,1,20010426,230.73,505.53
132.24,0,0,59.92,10200,스타힐스빌,,0318,0,20190530,,0,0,,0,공동주택(다세대주택),(철근)콘크리트,철근콘크리트구조,0,0,,3,9.55,6,0,134.64,6,0,0,0,,0094,,0,주건축물,02000,공동주택,11470-9290,10201,74.0,114704142178,0.0,0,서울특별시 양천구 목동중앙본로7가길 74,0,0,0,0,220.71,0,서울특별시 양천구 목동 318-94번지,20060809,1101,신축허가,3140081,건축과,2006,2,집합,3,표제부,0,758,10,(철근)콘크리트,,1,11470,,20060825,21,철근콘크리트구조,459.36,459.36,1,20061212,147.13,324.72
135.64,0,0,57.72,10200,,,0318,0,20190530,,0,0,,0,공동주택(다세대),(철근)콘크리트,철근콘크리트구조,0,0,,4,12.37,7,0,84.07,6,0,0,0,,0095,,0,주건축물,02000,공동주택,11470-11121,10201,70.0,114704142178,0.0,0,서울특별시 양천구 목동중앙본로7가길 70,0,1,0,0,235,0,서울특별시 양천구 목동 318-95번지,20060706,1101,신축허가,3140081,건축과,2006,2,집합,3,표제부,0,759,10,(철근)콘크리트,,1,11470,,20070314,21,철근콘크리트구조,501.03,501.03,1,20070705,156.0894,366.81
158.18,0,0,65.01,10200,동궁아트빌,,0318,0,20170304,,0,0,,0,다세대주택,평스라브,"철근콘크리트조,경량철골구조",0,0,,4,12.7,9,0,59.63,4,0,0,0,,0096,,0,주건축물,02000,공동주택,11470-18460,10201,71.0,114704142178,0.0,0,서울특별시 양천구 목동중앙본로7가길 71,23,2,0,0,243.3,0,서울특별시 양천구 목동 318-96번지,20020410,,,,,,2,집합,3,표제부,0,760,10,(철근)콘크리트,,,11470,,20020510,21,철근콘크리트구조,702.54,702.54,1,20020914,232.49,565.64
144.17,0,0,59.37,10200,,,0318,0,20220610,,0,0,,0,"공동주택,다세대주택",평스라브,철근콘크리트구조,0,0,,4,12,9,0,59.92,4,0,0,0,,0097,,0,주건축물,02000,공동주택,11470-19651,10201,73.0,114704142178,0.0,0,서울특별시 양천구 목동중앙본로7가길 73,24,2,0,0,242.82,0,서울특별시 양천구 목동 318-97번지,20020725,1101,신축허가,3140081,건축과,2002,2,집합,3,표제부,0,761,10,(철근)콘크리트,,0,11470,,20020906,21,철근콘크리트구조,659.86,659.86,1,20021231,217.95,529.22
102.48,0,0,43.61,10200,,,0318,0,20200427,,0,0,,0,다세대주택,스라브,철근콘크리트조,0,0,,3,0,8,0,0,0,0,0,0,,0098,,0,주건축물,02000,공동주택,11470-11524,10201,73.0,114704142178,5.0,0,서울특별시 양천구 목동중앙본로7가길 73-5,0,0,0,0,235,0,서울특별시 양천구 목동 318-98번지,19901027,,,,,,2,집합,3,표제부,0,762,10,(철근)콘크리트,,0,11470,,,21,철근콘크리트구조,398.54,398.54,1,19910531,126.7,297.74
137.76,0,0,58.62,10200,씨엠 빌,,0318,0,20190530,,0,0,,0,공동주택(다세대주택),평스라브,철근콘크리트구조,0,0,,5,14.4,8,0,0,8,0,0,0,,0099,,0,주건축물,02000,공동주택,11470-19199,10201,67.0,114704142178,6.0,0,서울특별시 양천구 목동중앙본로7가길 67-6,0,0,0,0,235,0,서울특별시 양천구 목동 318-99번지,20061013,1101,신축허가,3140081,건축과,2006,2,집합,3,표제부,0,763,10,(철근)콘크리트,,1,11470,,20061023,21,철근콘크리트구조,465.47,465.47,0,20070213,198.07,465.47
138.84,0,0,59.08,10200,선정 그랜드빌,,0318,0,20210319,,0,0,,0,다세대주택,평스라브,철근콘크리트구조,0,0,,5,14.4,8,0,0,8,0,0,0,,0100,,0,주건축물,02000,공동주택,11470-3685,10201,67.0,114704142178,8.0,0,서울특별시 양천구 목동중앙본로7가길 67-8,0,0,0,0,235,0,서울특별시 양천구 목동 318-100번지,20060926,,,,,,2,집합,3,표제부,0,764,10,(철근)콘크리트,,1,11470,,20061015,21,철근콘크리트구조,469.68,469.68,0,20070124,199.86,469.68
117.22,0,0,51.71,10200,,,0318,0,20170304,,0,0,,0,다세대주택,평슬라브,연와조,0,0,,3,9.7,8,0,0,0,0,0,0,,0101,,0,주건축물,02000,공동주택,11470-3707,10201,73.0,114704142178,7.0,0,서울특별시 양천구 목동중앙본로7가길 73-7,34.5,3,0,0,226.65,0,서울특별시 양천구 목동 318-101번지,19910508,,,,,,2,집합,3,표제부,0,765,10,(철근)콘크리트,,,11470,,19910529,11,벽돌구조,449.05,449.05,1,19930304,148.18,335.85
132.72,0,0,58.21,10200,,,0318,0,20190530,,0,0,,0,다세대주택(도시형생활주택 단지형),(철근)콘크리트,철근콘크리트구조,0,0,,5,13.8,9,0,116.98,5,0,0,0,,0102,,0,주건축물,02000,공동주택,11470-100217285,10201,73.0,114704142178,11.0,0,서울특별시 양천구 목동중앙본로7가길 73-11,0,2,0,0,228,0,서울특별시 양천구 목동 318-102번지,20150924,1101,신축허가,3140176,건축과,2015,2,집합,3,표제부,1,766,10,(철근)콘크리트,,1,11470,,20151012,21,철근콘크리트구조,590.17,590.17,1,20160318,199.76,455.45
105.11,0,0,0,10200,,,0318,0,20170304,,0,0,,0,주택,스라브,조적조,1,0,,2,0,0,0,0,0,0,0,0,,0103,,0,주건축물,01000,단독주택,11470-8281,10201,67.0,114704142178,12.0,0,서울특별시 양천구 목동중앙본로7가길 67-12,0,0,0,0,0,0,서울특별시 양천구 목동 318-103번지,19880901,,,,,,1,일반,2,일반건축물,0,767,10,(철근)콘크리트,,,11470,,,11,벽돌구조,328.38,328.38,1,19890118,0,206.68
115.83,0,0,47.78,10200,,,0318,0,20200427,,0,0,,0,다세대주택,슬라브,"철근콘크리트조, 연와조",0,0,,3,0,11,0,0,0,0,0,0,,0104,,0,주건축물,02000,공동주택,11470-11731,10201,67.0,114704142178,16.0,0,서울특별시 양천구 목동중앙본로7가길 67-16,0,0,0,0,242.4,0,서울특별시 양천구 목동 318-104번지,19910225,,,,,,2,집합,3,표제부,0,768,10,(철근)콘크리트,,0,11470,,,21,철근콘크리트구조,463.32,463.32,1,19920413,143.35,347.49
253.88,0,0,51.81,10200,,,0318,1,20200427,,0,0,,0,연립주택,평스라브,철근콘크리트조,0,0,,4,12.3,14,0,80.59,4,0,0,0,,0105,,0,주건축물,02000,공동주택,11470-14061,10201,73.0,114704142178,17.0,0,서울특별시 양천구 목동중앙본로7가길 73-17,46,4,0,0,490,0,서울특별시 양천구 목동 318-105번지,19961019,,,,,,2,집합,3,표제부,0,769,10,(철근)콘크리트,,0,11470,,19961204,21,철근콘크리트구조,1120.15,1120.15,1,19970331,179.48,879.44
123.36,0,0,50.35,10200,,,0318,0,20170304,,0,0,,0,다세대주택,평스라브,철근콘크리트조,0,0,,4,12.8,9,0,49,4,0,0,0,,0107,,0,주건축물,02000,공동주택,11470-17822,10201,67.0,114704142178,20.0,0,서울특별시 양천구 목동중앙본로7가길 67-20,0,0,0,0,245,0,서울특별시 양천구 목동 318-107번지,19961211,,,,,,2,집합,3,표제부,0,770,10,(철근)콘크리트,,,11470,,19970121,21,철근콘크리트구조,545.66,545.66,1,19970503,175.17,429.16
136.29,0,0,55.62,10200,,,0318,0,20200304,,0,0,,0,다가구주택,평스라브,"철근콘크리트조, 연와조",10,0,,3,10.2,0,0,0,0,0,0,0,,0108,,0,주건축물,01000,단독주택,11470-11415,10201,32.0,114704142129,0.0,0,서울특별시 양천구 목동중앙남로14가길 32,46,4,0,0,245,0,서울특별시 양천구 목동 318-108번지,19940114,,,,,,1,일반,2,일반건축물,0,771,10,(철근)콘크리트,,0,11470,,19940308,21,철근콘크리트구조,486.37,486.37,1,19940914,148.01,362.64
146.79,0,0,59.91,10200,,,0318,0,20200427,,0,0,,0,다세대주택,경사스라브,"철근콘크리트조, 연와조",0,0,,4,12.8,9,0,63.84,4,0,0,0,,0109,,0,주건축물,02000,공동주택,11470-15451,10201,34.0,114704142129,0.0,0,서울특별시 양천구 목동중앙남로14가길 34,0,0,0,0,245,0,서울특별시 양천구 목동 318-109번지,19920201,,,,,,2,집합,3,표제부,0,772,10,(철근)콘크리트,,0,11470,,19920401,21,철근콘크리트구조,659.7,659.7,1,19921226,215.04,526.86
134.43,0,0,0,10200,,,0318,0,20171205,,0,0,,0,다세대주택,스라브기와,"철근콘크리트조, 연와조",0,0,,3,0,8,0,0,0,0,0,0,,0110,,0,주건축물,02000,공동주택,11470-20810,10201,28.0,114704142129,0.0,0,서울특별시 양천구 목동중앙남로14가길 28,0,0,0,0,0,0,서울특별시 양천구 목동 318-110번지,19901024,,,,,,2,집합,3,표제부,0,773,10,(철근)콘크리트,,,11470,,,21,철근콘크리트구조,530.02,530.02,1,19910709,0,403.29
144.76,0,0,54.01,10200,소망맨션,,0318,0,20170304,,0,0,,0,"제1종근린생활시설,다세대주택",평스라브,철근콘크리트구조,0,0,,5,14.7,7,1,0,0,0,0,0,,0111,,0,주건축물,02000,공동주택,11470-7953,10201,24.0,114704142129,0.0,0,서울특별시 양천구 목동중앙남로14가길 24,69,6,0,0,268,0,서울특별시 양천구 목동 318-111번지,20020313,1101,신축허가,3140081,건축과,2002,2,집합,3,표제부,0,774,10,(철근)콘크리트,,,11470,,20030630,21,철근콘크리트구조,604.9,604.9,0,20040130,225.71,604.9
83.16,0,0,0,10200,,,0318,0,20220502,,0,0,,0,다가구주택,스라브,연와조,5,0,,2,0,0,0,0,0,0,0,0,,0112,,0,주건축물,01000,단독주택,11470-19798,10201,67.0,114704142178,17.0,0,서울특별시 양천구 목동중앙본로7가길 67-17,0,0,0,0,0,0,서울특별시 양천구 목동 318-112번지,19900728,,,,,,1,일반,2,일반건축물,0,775,10,(철근)콘크리트,,0,11470,,,11,벽돌구조,249.48,249.48,1,19910426,0,166.32
97.03,0,0,59.9,10200,,,0318,0,20170304,,0,0,,0,다가구주택,평슬라브,"철근콘크리트조, 조적조",7,0,,3,10.2,0,0,0,0,0,0,0,,0113,,0,주건축물,01000,단독주택,11470-9453,10201,57.0,114704142178,8.0,0,서울특별시 양천구 목동중앙본로7가길 57-8,23,2,0,0,162,0,서울특별시 양천구 목동 318-113번지,19930302,,,,,,1,일반,2,일반건축물,0,776,10,(철근)콘크리트,,,11470,,19930902,21,철근콘크리트구조,340.74,340.74,1,19931230,152.91,247.71
166.65,0,0,57.27,10200,목동하이빌,,0318,0,20180914,,0,0,,0,공동주택,(철근)콘크리트,철근콘크리트조,0,0,,4,11.7,9,0,72.06,5,0,0,0,,0114,,0,주건축물,02000,공동주택,11470-13271,10201,57.0,114704142178,6.0,0,서울특별시 양천구 목동중앙본로7가길 57-6,12,1,0,0,291,0,서울특별시 양천구 목동 318-114번지,20010625,,,,,,2,집합,3,표제부,0,777,10,(철근)콘크리트,,0,11470,,20010807,21,철근콘크리트구조,678.6,678.6,1,20020208,186.31,542.16
139.26,0,0,59.39,10200,H&H,,0318,0,20190530,,0,0,,0,다세대주택,(철근)콘크리트,철근콘크리트구조,0,0,,5,14.75,11,0,75.58,2,0,0,0,,0115,,0,주건축물,02000,공동주택,11470-100199343,10201,61.0,114704142178,0.0,0,서울특별시 양천구 목동중앙본로7가길 61,57.5,5,0,0,234.5,0,서울특별시 양천구 목동 318-115번지,20110425,1101,신축허가,3140136,건축과,2011,2,집합,3,표제부,0,778,10,(철근)콘크리트,,1,11470,,20110920,21,철근콘크리트구조,570.16,0,1,20120207,243.13859,570.16
63.33,0,0,49.093023,10200,,,0318,0,20211129,,0,0,,0,"주택, 근린생활시설",스라브,연와조,1,0,,2,0,0,0,0,0,0,0,0,,0116,,0,주건축물,03000,제1종근린생활시설,11470-10985,10201,65.0,114704142178,0.0,0,서울특별시 양천구 목동중앙본로7가길 65,0,0,0,0,129,0,서울특별시 양천구 목동 318-116번지,19860327,,,,,,1,일반,2,일반건축물,0,779,10,(철근)콘크리트,,0,11470,,,11,벽돌구조,190.8,190.8,1,19860605,98.186046,126.66
146.72,0,0,59.89,10200,,,0318,0,20170223,,0,0,,0,다세대주택,평스라브,"철근콘크리트조, 연와조",0,0,,4,11.7,9,0,14.04,1,0,0,0,,0117,,0,주건축물,02000,공동주택,11470-19366,10201,68.0,114704142178,0.0,0,서울특별시 양천구 목동중앙본로7가길 68,0,4,0,0,245,0,서울특별시 양천구 목동 318-117번지,19950119,,,,,,2,집합,3,표제부,0,780,10,(철근)콘크리트,,,11470,,19950209,21,철근콘크리트구조,639.03,639.03,1,19950911,200.94,492.31
137.34,0,0,56.72,10200,,,0318,0,20200429,,0,0,,0,공동주택,평스라브,철근콘크리트구조,0,0,,4,12.8,9,0,61.86,4,0,0,0,,0118,,0,주건축물,02000,공동주택,11470-11308,10201,70.0,114704142178,6.0,0,서울특별시 양천구 목동중앙본로7가길 70-6,23,2,0,0,242.12,0,서울특별시 양천구 목동 318-118번지,20020330,,,,,,2,집합,3,표제부,0,781,10,(철근)콘크리트,,0,11470,,20020531,21,철근콘크리트구조,638.91,0,1,20030211,209.43746,507.09
154.01,0,0,57.47,10200,,,0318,0,20170304,,0,0,,0,다세대주택,평스라브,"철근콘크리트조, 연와조",0,0,,3,10.25,9,0,0,0,0,0,0,,0119,,0,주건축물,02000,공동주택,11470-18879,10201,68.0,114704142178,7.0,0,서울특별시 양천구 목동중앙본로7가길 68-7,46,4,0,0,268,0,서울특별시 양천구 목동 318-119번지,19940330,,,,,,2,집합,3,표제부,0,782,10,(철근)콘크리트,,,11470,,19940408,21,철근콘크리트구조,517.64,517.64,1,19940902,138.28,370.58
285.52,0,0,59.11,10200,,,0318,1,20170606,,0,0,,0,연립주택,평스라브,철근콘크리트조,0,0,,4,11.8,11,0,346.32,11,0,0,0,,0120,,0,주건축물,02000,공동주택,11470-20899,10201,70.0,114704142178,18.0,0,서울특별시 양천구 목동중앙본로7가길 70-18,0,1,0,0,483,0,서울특별시 양천구 목동 318-120번지,19970926,,,,,,2,집합,3,표제부,0,783,10,(철근)콘크리트,,,11470,,19971008,21,철근콘크리트구조,1328.33,1328.33,1,19980115,203.31,982.01
136.4,0,0,59.82,10200,,,0318,0,20170221,,0,0,,0,다세대주택,평스라브,연와조,0,0,,3,9.1,11,0,0,0,0,0,0,,0122,,0,주건축물,02000,공동주택,11470-3774,10201,70.0,114704142178,12.0,0,서울특별시 양천구 목동중앙본로7가길 70-12,34.5,3,0,0,228,0,서울특별시 양천구 목동 318-122번지,19921118,,,,,,2,집합,3,표제부,0,784,10,(철근)콘크리트,,,11470,,19921128,11,벽돌구조,492.8,492.8,1,19940205,162.1,369.6
83.97,0,0,0,10200,,,0318,0,20170304,,0,0,,0,주택,평옥개,연와조,1,0,,2,0,0,0,0,0,0,0,0,,0123,,0,주건축물,01000,단독주택,11470-19425,10201,70.0,114704142178,34.0,0,서울특별시 양천구 목동중앙본로7가길 70-34,0,0,0,0,0,0,서울특별시 양천구 목동 318-123번지,,,,,,,1,일반,2,일반건축물,0,785,10,(철근)콘크리트,,,11470,,,11,벽돌구조,162.65,162.65,1,19780210,0,153.06
83.63,0,0,0,10200,,,0318,0,20170304,,0,0,,0,주택,스라브즙,연와조,1,0,,1,0,0,0,0,0,0,0,0,,0124,,0,주건축물,01000,단독주택,11470-20757,10201,70.0,114704142178,26.0,0,서울특별시 양천구 목동중앙본로7가길 70-26,0,0,0,0,0,0,서울특별시 양천구 목동 318-124번지,,,,,,,1,일반,2,일반건축물,0,786,10,(철근)콘크리트,,,11470,,,11,벽돌구조,167.26,167.26,1,19821204,0,83.63
124.92,0,0,58.44,10200,,,0318,0,20170304,,0,0,,0,"다가구주택, 근린생활시설",시멘트기와,철근콘크리트조,2,0,,2,9.67,0,0,0,0,0,0,0,,0126,,0,주건축물,01000,단독주택,11470-9691,10201,70.0,114704142178,54.0,0,서울특별시 양천구 목동중앙본로7가길 70-54,23,2,0,0,213.75,0,서울특별시 양천구 목동 318-126번지,19930219,,,,,,1,일반,2,일반건축물,0,787,20,기와,,,11470,,19930319,21,철근콘크리트구조,325.02,325.02,1,19930712,101.55,217.08
130.96,0,0,54.89,10200,,,0318,0,20200427,,0,0,,0,다가구주택,경사슬라브,연와조,3,0,,2,9.5,0,0,0,0,0,0,0,,0127,,0,주건축물,01000,단독주택,11470-12514,10201,70.0,114704142178,48.0,0,서울특별시 양천구 목동중앙본로7가길 70-48,23,2,0,0,238.56,0,서울특별시 양천구 목동 318-127번지,19921228,,,,,,1,일반,2,일반건축물,0,788,10,(철근)콘크리트,,0,11470,,19930324,11,벽돌구조,251.18,251.18,1,19930918,83.19,198.45
100.14,0,0,59.61,10200,,,0318,0,20170304,,0,0,,0,다가구주택,평스라브,연와조,5,0,,2,7.6,0,0,0,0,0,0,0,,0128,,0,주건축물,01000,단독주택,11470-5981,10201,70.0,114704142178,46.0,0,서울특별시 양천구 목동중앙본로7가길 70-46,23,2,0,0,168,0,서울특별시 양천구 목동 318-128번지,19930310,,,,,,1,일반,2,일반건축물,0,789,10,(철근)콘크리트,,,11470,,19930402,11,벽돌구조,285.98,285.98,1,19940602,113.59,190.84
81.65,0,0,0,10200,,,0318,0,20200427,,0,0,,0,주택,세멘와즙,연와조,1,0,,1,0,0,0,0,0,0,0,0,,0129,,0,주건축물,01000,단독주택,11470-12099,10201,68.0,114704142178,15.0,0,서울특별시 양천구 목동중앙본로7가길 68-15,0,0,0,0,0,0,서울특별시 양천구 목동 318-129번지,,,,,,,1,일반,2,일반건축물,0,790,20,기와,,0,11470,,,11,벽돌구조,98.17,98.17,1,19780725,0,81.65
