"시도별","시점","15세이상인구[천명]","경제활동인구[천명]","취업자[천명]","실업자[천명]","비경제활동인구[천명]","경제활동참가율[%]","실업률[%]","고용률[%]","15-64세 고용률[%]",
"전라남도","2009.07 월","1458.1","962.3","948.3","13.9","495.9","66","1.4","65","68.3",
"전라남도","2009.08 월","1458.7","948.8","934.5","14.2","509.9","65","1.5","64.1","67.2",
"전라남도","2009.09 월","1458.9","963.8","952.4","11.4","495.2","66.1","1.2","65.3","68.4",
"전라남도","2009.10 월","1459.2","964.8","952.9","11.9","494.4","66.1","1.2","65.3","68.7",
"전라남도","2009.11 월","1459.7","955.6","943.5","12.2","504.1","65.5","1.3","64.6","68.5",
"전라남도","2009.12 월","1460","929.1","913.8","15.2","530.9","63.6","1.6","62.6","67.5",
"전라남도","2010.01 월","1461.8","930.4","895","35.5","531.3","63.6","3.8","61.2","66.3",
"전라남도","2010.02 월","1462","930.7","910.1","20.6","531.3","63.7","2.2","62.3","67.4",
"전라남도","2010.03 월","1462.3","929.7","912.1","17.5","532.6","63.6","1.9","62.4","67",
"전라남도","2010.04 월","1462.5","946.1","927.8","18.3","516.5","64.7","1.9","63.4","68",
"전라남도","2010.05 월","1463.1","951.2","937.8","13.4","511.9","65","1.4","64.1","68.6",
"전라남도","2010.06 월","1463.5","941.8","924.8","17","521.7","64.4","1.8","63.2","67.6",
"전라남도","2010.07 월","1464.5","931.2","911.2","20","533.3","63.6","2.1","62.2","66.6",
"전라남도","2010.08 월","1465.5","911.6","888.4","23.2","553.9","62.2","2.5","60.6","65.2",
"전라남도","2010.09 월","1466.3","924.9","907.5","17.4","541.4","63.1","1.9","61.9","66.7",
"전라남도","2010.10 월","1467.1","939.5","921","18.5","527.7","64","2","62.8","67.7",
"전라남도","2010.11 월","1468.2","933.3","915.8","17.6","534.9","63.6","1.9","62.4","67.6",
"전라남도","2010.12 월","1469.6","914.4","896.6","17.8","555.2","62.2","1.9","61","67.3",
"전라남도","2011.01 월","1475.6","873.3","850.8","22.5","602.3","59.2","2.6","57.7","63.9",
"전라남도","2011.02 월","1476.5","902.4","871.6","30.8","574.1","61.1","3.4","59","65.2",
"전라남도","2011.03 월","1477.4","928.3","906.4","21.9","549.1","62.8","2.4","61.4","67",
"전라남도","2011.04 월","1478.2","936.3","923.4","12.8","542","63.3","1.4","62.5","67.9",
"전라남도","2011.05 월","1479.5","958.7","943.3","15.4","520.9","64.8","1.6","63.8","68.4",
"전라남도","2011.06 월","1480.2","974.1","957.7","16.3","506.1","65.8","1.7","64.7","69.1",
"전라남도","2011.07 월","1481.2","963.7","946.4","17.2","517.6","65.1","1.8","63.9","68.7",
"전라남도","2011.08 월","1482.2","962.9","940.1","22.9","519.3","65","2.4","63.4","67.6",
"전라남도","2011.09 월","1482.8","951.5","932.7","18.9","531.3","64.2","2","62.9","66.8",
"전라남도","2011.10 월","1483.7","963.1","948.7","14.3","520.6","64.9","1.5","63.9","68.3",
"전라남도","2011.11 월","1484.9","948.8","934.5","14.3","536","63.9","1.5","62.9","67.4",
"전라남도","2011.12 월","1486.9","924.4","907.2","17.2","562.6","62.2","1.9","61","66.1",
"전라남도","2012.01 월","1487.4","923.7","897","26.6","563.8","62.1","2.9","60.3","65.6",
"전라남도","2012.02 월","1488.5","929.5","905.8","23.7","558.9","62.4","2.5","60.9","66.5",
"전라남도","2012.03 월","1489.4","946","928.3","17.7","543.4","63.5","1.9","62.3","67.4",
"전라남도","2012.04 월","1490.1","967.4","948.4","19","522.8","64.9","2","63.6","68.6",
"전라남도","2012.05 월","1491.4","976.1","965.2","11","515.3","65.4","1.1","64.7","69.5",
"전라남도","2012.06 월","1492","978.9","968.3","10.6","513.1","65.6","1.1","64.9","69.5",
"전라남도","2012.07 월","1493","971.1","955.9","15.2","522","65","1.6","64","68.8",
"전라남도","2012.08 월","1493.8","958.3","948.1","10.2","535.4","64.2","1.1","63.5","68.3",
"전라남도","2012.09 월","1494.4","972.5","959.5","12.9","521.9","65.1","1.3","64.2","68.9",
"전라남도","2012.10 월","1495","967.7","955.7","12","527.4","64.7","1.2","63.9","68.1",
"전라남도","2012.11 월","1496","968.2","956.8","11.4","527.8","64.7","1.2","64","68.2",
"전라남도","2012.12 월","1497.9","944","929.5","14.5","554","63","1.5","62.1","67",
"전라남도","2013.01 월","1498.4","930.1","907.8","22.3","568.3","62.1","2.4","60.6","66.3",
"전라남도","2013.02 월","1499.5","936.2","906.4","29.8","563.3","62.4","3.2","60.4","66.3",
"전라남도","2013.03 월","1500.1","939.8","919.8","20","560.3","62.6","2.1","61.3","66.5",
"전라남도","2013.04 월","1500.9","970.2","950.8","19.4","530.7","64.6","2","63.3","68.3",
"전라남도","2013.05 월","1501.8","982.3","960.6","21.7","519.6","65.4","2.2","64","68.6",
"전라남도","2013.06 월","1502.9","977.9","962.4","15.5","525","65.1","1.6","64","68.5",
"전라남도","2013.07 월","1504.1","972.8","955.2","17.6","531.3","64.7","1.8","63.5","67.9",
"전라남도","2013.08 월","1505.5","967","948.7","18.4","538.4","64.2","1.9","63","67.3",
"전라남도","2013.09 월","1506.9","973.8","955.7","18.1","533.1","64.6","1.9","63.4","67.9",
"전라남도","2013.10 월","1508.3","981.5","964","17.5","526.8","65.1","1.8","63.9","68.3",
"전라남도","2013.11 월","1509.8","969.2","947.3","21.9","540.6","64.2","2.3","62.7","67.5",
"전라남도","2013.12 월","1511.2","951","927.3","23.7","560.2","62.9","2.5","61.4","67",
"전라남도","2014.01 월","1512.5","921.8","899.6","22.1","590.7","60.9","2.4","59.5","65.6",
"전라남도","2014.02 월","1514","949.7","904.3","45.3","564.3","62.7","4.8","59.7","65.9",
"전라남도","2014.03 월","1515.3","960","924.3","35.8","555.3","63.4","3.7","61","66.2",
"전라남도","2014.04 월","1516.7","989.9","956.8","33.1","526.7","65.3","3.3","63.1","67.9",
"전라남도","2014.05 월","1518.1","1001.4","973.6","27.8","516.7","66","2.8","64.1","68.6",
"전라남도","2014.06 월","1519.5","985.3","955.9","29.4","534.2","64.8","3","62.9","67.2",
"전라남도","2014.07 월","1520.6","973","946.4","26.6","547.6","64","2.7","62.2","66.5",
"전라남도","2014.08 월","1521.8","970.2","941.4","28.8","551.6","63.8","3","61.9","65.9",
"전라남도","2014.09 월","1522.8","980.1","955.9","24.2","542.7","64.4","2.5","62.8","67.1",
"전라남도","2014.10 월","1523.6","995","972.3","22.7","528.6","65.3","2.3","63.8","68.1",
"전라남도","2014.11 월","1524.7","989.1","967.2","22","535.6","64.9","2.2","63.4","68",
"전라남도","2014.12 월","1525.7","960.9","938.7","22.2","564.7","63","2.3","61.5","66.9",
"전라남도","2015.01 월","1526.7","947.7","921.5","26.2","579","62.1","2.8","60.4","66.8",
"전라남도","2015.02 월","1527.9","958.6","923.5","35.1","569.3","62.7","3.7","60.4","66.5",
"전라남도","2015.03 월","1528.8","970.9","941.4","29.4","558","63.5","3","61.6","66.8",
"전라남도","2015.04 월","1530","979.9","959.2","20.7","550.1","64","2.1","62.7","67.2",
"전라남도","2015.05 월","1531","999.2","973.7","25.5","531.8","65.3","2.6","63.6","67.9",
"전라남도","2015.06 월","1532","1008.8","988.9","19.9","523.2","65.8","2","64.5","68.9",
"전라남도","2015.07 월","1532.9","1001.6","978.9","22.7","531.3","65.3","2.3","63.9","68.5",
"전라남도","2015.08 월","1533.6","996.4","969.4","27.1","537.2","65","2.7","63.2","67.7",
"전라남도","2015.09 월","1534.4","1003.6","976.5","27.1","530.8","65.4","2.7","63.6","68.1",
"전라남도","2015.10 월","1535","1000.5","980.6","19.8","534.5","65.2","2","63.9","68.7",
"전라남도","2015.11 월","1535.7","1002.8","980","22.9","532.9","65.3","2.3","63.8","69",
"전라남도","2015.12 월","1536.4","978.2","955","23.2","558.3","63.7","2.4","62.2","68.4",
"전라남도","2016.01 월","1535.5","937.3","906.6","30.8","598.2","61","3.3","59","66.1",
"전라남도","2016.02 월","1536.2","954","906.7","47.3","582.2","62.1","5","59","65.8",
"전라남도","2016.03 월","1537.1","976.5","946.8","29.7","560.6","63.5","3","61.6","66.8",
"전라남도","2016.04 월","1537.8","996.3","970.2","26.1","541.5","64.8","2.6","63.1","67.6",
"전라남도","2016.05 월","1538.7","1001","975.9","25.1","537.6","65.1","2.5","63.4","67.5",
"전라남도","2016.06 월","1539.3","1005.7","979.1","26.7","533.6","65.3","2.7","63.6","67.9",
"전라남도","2016.07 월","1539.6","1012.9","983.9","29","526.7","65.8","2.9","63.9","68.2",
"전라남도","2016.08 월","1539.7","1020.7","992.6","28","519.1","66.3","2.7","64.5","69",
"전라남도","2016.09 월","1539.8","1019.9","991.6","28.2","520","66.2","2.8","64.4","68.5",
"전라남도","2016.10 월","1539.9","1018.7","989.1","29.7","521.2","66.2","2.9","64.2","67.9",
"전라남도","2016.11 월","1540","1017.6","987.3","30.4","522.4","66.1","3","64.1","67.9",
"전라남도","2016.12 월","1540.1","968.3","942.3","26","571.9","62.9","2.7","61.2","66.9",
"전라남도","2017.01 월","1540.5","938.3","903.7","34.6","602.2","60.9","3.7","58.7","64.8",
"전라남도","2017.02 월","1540.7","974.3","919.9","54.4","566.4","63.2","5.6","59.7","65.8",
"전라남도","2017.03 월","1540.9","982.4","941.3","41.2","558.4","63.8","4.2","61.1","65.5",
"전라남도","2017.04 월","1540.9","991.1","956.2","34.9","549.9","64.3","3.5","62.1","66.3",
"전라남도","2017.05 월","1541.2","1001","971.2","29.8","540.2","64.9","3","63","66.8",
"전라남도","2017.06 월","1541.2","1002.7","973","29.6","538.5","65.1","3","63.1","67.2",
"전라남도","2017.07 월","1541.1","993.5","962.9","30.6","547.6","64.5","3.1","62.5","66.5",
"전라남도","2017.08 월","1541","994.8","964.7","30.2","546.1","64.6","3","62.6","66.8",
"전라남도","2017.09 월","1540.8","998.5","978","20.5","542.3","64.8","2.1","63.5","68",
"전라남도","2017.10 월","1540.9","1003.8","980.5","23.3","537.1","65.1","2.3","63.6","68.1",
"전라남도","2017.11 월","1540.9","998.6","978.4","20.2","542.3","64.8","2","63.5","68.2",
"전라남도","2017.12 월","1540.8","978.3","952.3","26","562.5","63.5","2.7","61.8","67.3",
"전라남도","2018.01 월","1540.5","957.5","927.4","30.1","583","62.2","3.1","60.2","66.3",
"전라남도","2018.02 월","1540.5","966.6","919.9","46.8","573.9","62.7","4.8","59.7","66",
"전라남도","2018.03 월","1540","985.5","941.5","44","554.5","64","4.5","61.1","66.2",
"전라남도","2018.04 월","1540","1000.2","967.9","32.3","539.9","64.9","3.2","62.9","67.7",
"전라남도","2018.05 월","1540","1001.8","973","28.8","538.2","65.1","2.9","63.2","67.9",
"전라남도","2018.06 월","1540","994.2","968.7","25.5","545.7","64.6","2.6","62.9","67.8",
"전라남도","2018.07 월","1539.7","989.9","964.8","25.2","549.8","64.3","2.5","62.7","67.7",
"전라남도","2018.08 월","1539.4","989.8","961.9","28","549.6","64.3","2.8","62.5","67.2",
"전라남도","2018.09 월","1539.2","993.8","973.6","20.2","545.4","64.6","2","63.3","68",
"전라남도","2018.10 월","1538.9","996.5","982.3","14.2","542.4","64.8","1.4","63.8","69.1",
"전라남도","2018.11 월","1538.5","998.1","979.4","18.7","540.4","64.9","1.9","63.7","68.8",
"전라남도","2018.12 월","1538.5","986.4","970.7","15.7","552.1","64.1","1.6","63.1","69",
"전라남도","2019.01 월","1537.1","963.1","940.7","22.4","574","62.7","2.3","61.2","67.6",
"전라남도","2019.02 월","1537.8","979.1","947.7","31.4","558.6","63.7","3.2","61.6","67.7",
"전라남도","2019.03 월","1537.2","996.4","966.7","29.7","540.8","64.8","3","62.9","67.7",
"전라남도","2019.04 월","1536.9","1000.8","968.1","32.7","536.1","65.1","3.3","63","67.7",
"전라남도","2019.05 월","1535.9","1006.4","975.9","30.5","529.5","65.5","3","63.5","68",
"전라남도","2019.06 월","1535.7","1013.1","975.1","38","522.6","66","3.8","63.5","67.9",
"전라남도","2019.07 월","1535.3","1001.9","968","33.8","533.5","65.3","3.4","63","67.9",
"전라남도","2019.08 월","1534.3","996.9","978.1","18.9","537.4","65","1.9","63.7","69.1",
"전라남도","2019.09 월","1533.7","1016.2","997.5","18.7","517.5","66.3","1.8","65","70.7",
"전라남도","2019.10 월","1533.2","1013.5","999","14.5","519.6","66.1","1.4","65.2","70.8",
"전라남도","2019.11 월","1532.4","1008.4","993","15.4","524","65.8","1.5","64.8","70.7",
"전라남도","2019.12 월","1532.2","993.5","973.9","19.5","538.7","64.8","2","63.6","70.3",
"전라남도","2020.01 월","1530.5","992.8","955.7","37.2","537.6","64.9","3.7","62.4","69.4",
"전라남도","2020.02 월","1529.8","998.6","968.2","30.4","531.2","65.3","3","63.3","69.5",
"전라남도","2020.03 월","1528.4","985.1","959.8","25.3","543.3","64.5","2.6","62.8","68.7",
"전라남도","2020.04 월","1527","984.8","960.2","24.5","542.2","64.5","2.5","62.9","68.3",
"전라남도","2020.05 월","1526.3","1010","981.1","28.9","516.3","66.2","2.9","64.3","69.1",
"전라남도","2020.06 월","1525.1","1013.2","990.9","22.3","511.9","66.4","2.2","65","69.6",
"전라남도","2020.07 월","1524.5","1009.1","982.8","26.3","515.3","66.2","2.6","64.5","69.3",
"전라남도","2020.08 월","1523.8","994.9","982.3","12.5","528.9","65.3","1.3","64.5","69.3",
"전라남도","2020.09 월","1523","996.5","981.6","14.9","526.5","65.4","1.5","64.5","69.3",
"전라남도","2020.10 월","1522.5","1000.9","988.1","12.9","521.6","65.7","1.3","64.9","69.5",
"전라남도","2020.11 월","1522.3","1001.9","985","16.9","520.4","65.8","1.7","64.7","69.3",
"전라남도","2020.12 월","1522.1","983.6","953","30.6","538.5","64.6","3.1","62.6","68.3",
"전라남도","2021.01 월","1523.3","972.1","919.8","52.3","551.3","63.8","5.4","60.4","67.4",
"전라남도","2021.02 월","1523.4","981.9","951.4","30.5","541.6","64.5","3.1","62.5","67.4",
"전라남도","2021.03 월","1523.5","997.5","969.6","27.9","526.1","65.5","2.8","63.6","68.1",
"전라남도","2021.04 월","1523.7","1005.6","981.6","24.1","518","66","2.4","64.4","68.6",
"전라남도","2021.05 월","1523.8","1020.2","1001.3","18.9","503.6","67","1.9","65.7","69.8",
"전라남도","2021.06 월","1523.9","1022","1002.1","19.8","502","67.1","1.9","65.8","70.1",
"전라남도","2021.07 월","1523.9","1010.2","991.9","18.2","513.8","66.3","1.8","65.1","69.1",
"전라남도","2021.08 월","1523.7","1013.5","1000.3","13.2","510.2","66.5","1.3","65.6","69.8",
"전라남도","2021.09 월","1523.6","1024.3","1010.1","14.2","499.4","67.2","1.4","66.3","70.8",
"전라남도","2021.10 월","1523.7","1027.9","1016.5","11.5","495.8","67.5","1.1","66.7","71.3",
"전라남도","2021.11 월","1524.1","1019","1007.5","11.5","505.1","66.9","1.1","66.1","71.1",
"전라남도","2021.12 월","1524.2","1003.9","963.9","40","520.3","65.9","4","63.2","70",
"전라남도","2022.01 월","1524.2","1002.5","964.1","38.4","521.8","65.8","3.8","63.3","69.6",
"전라남도","2022.02 월","1524.7","1008","984.8","23.2","516.7","66.1","2.3","64.6","69.7",
"전라남도","2022.03 월","1524.9","1022.7","994.3","28.4","502.2","67.1","2.8","65.2","70.1",
"전라남도","2022.04 월","1525.3","1038.9","1013.1","25.8","486.4","68.1","2.5","66.4","70.9",
"전라남도","2022.05 월","1525.7","1053.6","1036.7","16.9","472.1","69.1","1.6","67.9","72.5",
"전라남도","2022.06 월","1525.8","1041.7","1020.6","21.1","484.1","68.3","2","66.9","71.4",
"전라남도","2022.07 월","1525.2","1033.8","1010.7","23.1","491.3","67.8","2.2","66.3","70.4",
"전라남도","2022.08 월","1524.7","1038.7","1021.3","17.4","486","68.1","1.7","67","71.4",
"전라남도","2022.09 월","1524.2","1045.9","1030.1","15.7","478.4","68.6","1.5","67.6","72.2",
"경상북도","1999.06 월","2164","1433","1374","59","731","66.2","4.1","63.5","66.7",
"경상북도","1999.07 월","2165","1427","1372","54","739","65.9","3.8","63.4","66.7",
"경상북도","1999.08 월","2166","1415","1363","51","751","65.3","3.6","62.9","66",
"경상북도","1999.09 월","2166","1436","1384","53","730","66.3","3.7","63.9","66.8",
"경상북도","1999.10 월","2167","1444","1390","54","723","66.6","3.7","64.1","66.9",
"경상북도","1999.11 월","2167","1428","1378","49","740","65.9","3.4","63.6","66.5",
"경상북도","1999.12 월","2168","1366","1312","54","802","63","4","60.5","64.6",
"경상북도","2000.01 월","2169.9","1341.6","1289","52.6","828.3","61.8","3.9","59.4","63.6",
"경상북도","2000.02 월","2170.4","1356.1","1292.2","63.9","814.3","62.5","4.7","59.5","63.5",
"경상북도","2000.03 월","2170.8","1396.3","1332.7","63.6","774.5","64.3","4.6","61.4","64.5",
"경상북도","2000.04 월","2171.5","1410.3","1351.9","58.4","761.2","64.9","4.1","62.3","65",
"경상북도","2000.05 월","2172.7","1433","1380.8","52.2","739.7","66","3.6","63.6","66.2",
"경상북도","2000.06 월","2173.6","1448.9","1397.8","51.2","724.7","66.7","3.5","64.3","66.8",
"경상북도","2000.07 월","2172.6","1443.8","1397.4","46.4","728.8","66.5","3.2","64.3","67.1",
"경상북도","2000.08 월","2172.4","1436.4","1394","42.5","736","66.1","3","64.2","66.7",
"경상북도","2000.09 월","2172.1","1441.1","1403.3","37.8","731.1","66.3","2.6","64.6","67.2",
"경상북도","2000.10 월","2171.6","1447.9","1415.8","32.1","723.7","66.7","2.2","65.2","68",
"경상북도","2000.11 월","2170.9","1439.1","1407.6","31.5","731.7","66.3","2.2","64.8","68",
"경상북도","2000.12 월","2170.5","1390.3","1351.5","38.8","780.3","64.1","2.8","62.3","65.9",
"경상북도","2001.01 월","2170.2","1345.3","1298.3","47","824.9","62","3.5","59.8","63.5",
"경상북도","2001.02 월","2169.2","1351.1","1301.3","49.7","818.2","62.3","3.7","60","63.8",
"경상북도","2001.03 월","2168.3","1399.8","1354.4","45.5","768.4","64.6","3.3","62.5","65.9",
"경상북도","2001.04 월","2167.1","1439.2","1397","42.2","728","66.4","2.9","64.5","67.7",
"경상북도","2001.05 월","2166.4","1442.2","1404.1","38.1","724.2","66.6","2.6","64.8","67.8",
"경상북도","2001.06 월","2165.9","1432.1","1394.1","38","733.8","66.1","2.7","64.4","67",
"경상북도","2001.07 월","2165.6","1428.2","1395.6","32.5","737.4","65.9","2.3","64.4","67.5",
"경상북도","2001.08 월","2165.3","1423","1393","30","742.3","65.7","2.1","64.3","67.2",
"경상북도","2001.09 월","2164.6","1429.9","1394.1","35.8","734.6","66.1","2.5","64.4","67",
"경상북도","2001.10 월","2164","1430.6","1397.7","32.9","733.4","66.1","2.3","64.6","67.2",
"경상북도","2001.11 월","2163.7","1433.6","1404.4","29.2","730","66.3","2","64.9","68",
"경상북도","2001.12 월","2163","1399.8","1364.9","34.9","763.2","64.7","2.5","63.1","66.8",
"경상북도","2002.01 월","2162.8","1363.8","1330.8","32.9","799.1","63.1","2.4","61.5","65.4",
