시도별,시점,15세이상인구[천명],경제활동인구[천명],취업자[천명],실업자[천명],비경제활동인구[천명],경제활동참가율[%],실업률[%],고용률[%],15-64세 고용률[%]
광주광역시,200604,1115.3,652.2,622.4,29.8,463.1,58.5,4.6,55.8,59.5
광주광역시,200605,1116.4,650.4,623.3,27.2,465.9,58.3,4.2,55.8,59.4
광주광역시,200606,1117.4,653.5,627.3,26.2,463.9,58.5,4.0,56.1,59.8
광주광역시,200607,1118.7,658.1,633.5,24.6,460.6,58.8,3.7,56.6,60.4
광주광역시,200608,1120.2,648.2,620.5,27.7,472.0,57.9,4.3,55.4,59.0
광주광역시,200609,1121.5,654.0,628.1,25.9,467.5,58.3,4.0,56.0,59.6
광주광역시,200610,1123.0,656.3,628.8,27.5,466.7,58.4,4.2,56.0,59.6
광주광역시,200611,1124.2,654.5,628.0,26.5,469.7,58.2,4.0,55.9,59.6
광주광역시,200612,1125.4,652.8,626.9,25.9,472.6,58.0,4.0,55.7,59.4
광주광역시,200701,1127.0,658.6,630.6,28.0,468.4,58.4,4.3,56.0,59.6
광주광역시,200702,1128.3,662.9,633.8,29.2,465.4,58.8,4.4,56.2,59.9
광주광역시,200703,1129.6,672.0,643.6,28.3,457.6,59.5,4.2,57.0,60.7
광주광역시,200704,1131.0,669.6,642.6,27.1,461.3,59.2,4.0,56.8,60.4
광주광역시,200705,1132.5,674.2,646.3,28.0,458.3,59.5,4.2,57.1,60.6
광주광역시,200706,1134.1,675.9,646.5,29.4,458.2,59.6,4.3,57.0,60.7
광주광역시,200707,1135.6,673.7,648.1,25.6,461.9,59.3,3.8,57.1,60.9
광주광역시,200708,1137.0,663.2,636.3,26.9,473.8,58.3,4.1,56.0,59.7
광주광역시,200709,1138.5,668.2,644.0,24.3,470.2,58.7,3.6,56.6,60.4
광주광역시,200710,1140.1,672.6,647.4,25.3,467.4,59.0,3.8,56.8,60.6
광주광역시,200711,1141.5,677.4,653.5,23.9,464.1,59.3,3.5,57.2,61.3
광주광역시,200712,1142.9,669.0,643.8,25.2,473.9,58.5,3.8,56.3,60.5
광주광역시,200801,1144.5,673.2,649.8,23.4,471.4,58.8,3.5,56.8,60.9
광주광역시,200802,1145.9,667.5,644.7,22.8,478.4,58.3,3.4,56.3,60.4
광주광역시,200803,1147.3,676.1,649.8,26.3,471.2,58.9,3.9,56.6,60.9
광주광역시,200804,1148.6,675.9,651.6,24.4,472.7,58.8,3.6,56.7,60.9
광주광역시,200805,1150.0,684.9,656.9,28.0,465.1,59.6,4.1,57.1,61.3
광주광역시,200806,1151.4,684.8,656.7,28.1,466.6,59.5,4.1,57.0,61.3
광주광역시,200807,1153.2,685.9,654.9,31.0,467.3,59.5,4.5,56.8,60.9
광주광역시,200808,1155.0,664.1,638.7,25.3,490.9,57.5,3.8,55.3,59.4
광주광역시,200809,1156.7,667.4,640.1,27.4,489.3,57.7,4.1,55.3,59.5
광주광역시,200810,1158.5,675.8,650.1,25.8,482.6,58.3,3.8,56.1,60.2
광주광역시,200811,1160.4,681.5,657.9,23.6,478.8,58.7,3.5,56.7,60.8
광주광역시,200812,1162.2,674.9,650.4,24.5,487.3,58.1,3.6,56.0,60.4
광주광역시,200901,1164.6,665.3,644.1,21.2,499.4,57.1,3.2,55.3,59.9
광주광역시,200902,1166.3,668.9,636.5,32.4,497.4,57.4,4.8,54.6,59.1
광주광역시,200903,1167.8,670.1,636.8,33.2,497.7,57.4,5.0,54.5,58.9
광주광역시,200904,1169.5,679.2,653.5,25.7,490.3,58.1,3.8,55.9,60.3
광주광역시,200905,1171.3,691.4,663.1,28.3,479.9,59.0,4.1,56.6,60.9
광주광역시,200906,1173.1,710.5,677.0,33.4,462.6,60.6,4.7,57.7,61.8
광주광역시,200907,1174.9,691.6,669.2,22.3,483.4,58.9,3.2,57.0,60.9
광주광역시,200908,1176.8,697.2,669.4,27.9,479.5,59.2,4.0,56.9,60.8
광주광역시,200909,1178.4,700.2,675.9,24.3,478.2,59.4,3.5,57.4,61.1
광주광역시,200910,1180.0,701.4,675.7,25.7,478.6,59.4,3.7,57.3,61.1
광주광역시,200911,1181.8,694.9,676.8,18.1,486.9,58.8,2.6,57.3,61.3
광주광역시,200912,1183.5,688.3,666.2,22.0,495.2,58.2,3.2,56.3,60.6
광주광역시,201001,1186.2,693.3,660.8,32.4,493.0,58.4,4.7,55.7,60.0
광주광역시,201002,1187.8,694.4,665.7,28.7,493.5,58.5,4.1,56.0,60.4
광주광역시,201003,1189.5,710.7,682.1,28.6,478.7,59.7,4.0,57.3,61.5
광주광역시,201004,1191.1,714.1,683.3,30.8,477.0,60.0,4.3,57.4,61.6
광주광역시,201005,1192.9,723.2,697.1,26.1,469.7,60.6,3.6,58.4,62.6
광주광역시,201006,1194.7,721.7,693.6,28.2,472.9,60.4,3.9,58.1,62.0
광주광역시,201007,1196.5,714.3,690.1,24.2,482.1,59.7,3.4,57.7,61.7
광주광역시,201008,1197.8,704.6,679.5,25.1,493.2,58.8,3.6,56.7,60.6
광주광역시,201009,1199.0,704.2,684.1,20.1,494.8,58.7,2.9,57.1,61.0
광주광역시,201010,1200.3,691.6,676.4,15.2,508.7,57.6,2.2,56.4,60.3
광주광역시,201011,1201.8,690.5,674.4,16.1,511.3,57.5,2.3,56.1,60.2
광주광역시,201012,1203.5,698.7,675.9,22.8,504.8,58.1,3.3,56.2,60.5
광주광역시,201101,1206.5,686.2,664.0,22.2,520.2,56.9,3.2,55.0,59.4
광주광역시,201102,1207.7,684.8,656.0,28.8,522.9,56.7,4.2,54.3,58.5
광주광역시,201103,1209.1,695.5,666.7,28.7,513.6,57.5,4.1,55.1,59.2
광주광역시,201104,1210.3,708.2,681.5,26.7,502.1,58.5,3.8,56.3,60.1
광주광역시,201105,1212.0,723.9,695.9,28.0,488.1,59.7,3.9,57.4,61.3
광주광역시,201106,1213.0,729.4,705.3,24.1,483.6,60.1,3.3,58.1,62.1
광주광역시,201107,1214.3,720.1,695.5,24.5,494.2,59.3,3.4,57.3,61.4
광주광역시,201108,1215.2,712.2,694.0,18.2,503.0,58.6,2.6,57.1,61.1
광주광역시,201109,1215.8,714.1,699.7,14.4,501.7,58.7,2.0,57.6,61.6
광주광역시,201110,1216.6,714.3,699.0,15.4,502.3,58.7,2.2,57.5,61.5
광주광역시,201111,1217.7,710.7,696.7,14.0,507.1,58.4,2.0,57.2,61.3
광주광역시,201112,1219.6,704.3,688.7,15.6,515.3,57.7,2.2,56.5,60.8
광주광역시,201201,1220.1,696.7,676.6,20.1,523.4,57.1,2.9,55.5,59.9
광주광역시,201202,1221.1,703.8,681.4,22.4,517.3,57.6,3.2,55.8,60.3
광주광역시,201203,1221.9,712.6,680.4,32.2,509.3,58.3,4.5,55.7,60.1
광주광역시,201204,1222.7,713.9,693.4,20.4,508.8,58.4,2.9,56.7,61.2
광주광역시,201205,1223.8,716.7,695.2,21.5,507.2,58.6,3.0,56.8,61.0
광주광역시,201206,1224.5,714.4,693.5,20.9,510.1,58.3,2.9,56.6,60.9
광주광역시,201207,1225.3,713.5,693.9,19.5,511.9,58.2,2.7,56.6,60.9
광주광역시,201208,1226.0,709.9,692.1,17.8,516.1,57.9,2.5,56.5,60.9
광주광역시,201209,1226.5,710.4,696.1,14.3,516.1,57.9,2.0,56.8,61.1
광주광역시,201210,1227.1,707.3,694.4,12.9,519.8,57.6,1.8,56.6,61.0
광주광역시,201211,1228.0,709.9,695.0,14.8,518.1,57.8,2.1,56.6,61.3
광주광역시,201212,1229.6,706.0,693.5,12.5,523.6,57.4,1.8,56.4,61.2
광주광역시,201301,1230.0,712.4,695.1,17.3,517.7,57.9,2.4,56.5,61.5
광주광역시,201302,1231.0,711.9,684.8,27.1,519.1,57.8,3.8,55.6,60.5
광주광역시,201303,1231.5,711.3,685.1,26.1,520.3,57.8,3.7,55.6,60.0
광주광역시,201304,1232.2,727.0,702.5,24.5,505.2,59.0,3.4,57.0,61.2
광주광역시,201305,1233.0,730.4,708.7,21.7,502.7,59.2,3.0,57.5,61.8
광주광역시,201306,1234.0,726.8,705.5,21.4,507.1,58.9,2.9,57.2,61.5
광주광역시,201307,1234.8,731.5,710.0,21.5,503.3,59.2,2.9,57.5,61.8
광주광역시,201308,1235.6,722.9,705.0,18.0,512.6,58.5,2.5,57.1,61.4
광주광역시,201309,1236.4,729.9,711.2,18.7,506.5,59.0,2.6,57.5,61.5
광주광역시,201310,1237.2,736.7,717.7,18.9,500.5,59.5,2.6,58.0,62.1
광주광역시,201311,1238.0,739.9,721.8,18.1,498.2,59.8,2.4,58.3,62.5
광주광역시,201312,1238.9,739.4,724.0,15.5,499.4,59.7,2.1,58.4,63.2
광주광역시,201401,1239.5,738.4,718.5,19.9,501.1,59.6,2.7,58.0,62.9
광주광역시,201402,1240.4,745.9,713.9,32.0,494.5,60.1,4.3,57.6,62.4
광주광역시,201403,1241.1,749.4,723.6,25.8,491.7,60.4,3.4,58.3,62.8
광주광역시,201404,1241.9,756.8,735.3,21.5,485.1,60.9,2.8,59.2,63.6
광주광역시,201405,1242.7,763.1,743.9,19.2,479.7,61.4,2.5,59.9,64.4
광주광역시,201406,1243.5,764.8,741.2,23.6,478.7,61.5,3.1,59.6,64.0
광주광역시,201407,1244.2,762.6,742.4,20.1,481.7,61.3,2.6,59.7,64.3
광주광역시,201408,1245.2,762.8,742.0,20.8,482.4,61.3,2.7,59.6,64.3
광주광역시,201409,1246.0,754.8,736.1,18.7,491.2,60.6,2.5,59.1,63.5
광주광역시,201410,1246.7,748.1,731.0,17.1,498.5,60.0,2.3,58.6,63.1
광주광역시,201411,1247.5,745.8,729.9,15.9,501.7,59.8,2.1,58.5,63.0
광주광역시,201412,1248.3,739.6,721.5,18.1,508.7,59.2,2.4,57.8,62.9
광주광역시,201501,1249.1,744.2,719.8,24.3,505.0,59.6,3.3,57.6,63.1
광주광역시,201502,1250.1,746.0,718.6,27.4,504.1,59.7,3.7,57.5,62.7
광주광역시,201503,1250.9,742.0,723.6,18.4,508.9,59.3,2.5,57.8,62.6
광주광역시,201504,1251.8,749.5,725.2,24.3,502.3,59.9,3.2,57.9,62.4
광주광역시,201505,1252.6,757.1,733.0,24.1,495.5,60.4,3.2,58.5,62.8
광주광역시,201506,1253.4,759.7,735.2,24.5,493.8,60.6,3.2,58.7,62.9
광주광역시,201507,1254.0,766.3,745.0,21.3,487.8,61.1,2.8,59.4,63.9
광주광역시,201508,1254.4,763.0,744.7,18.4,491.4,60.8,2.4,59.4,63.7
광주광역시,201509,1254.9,764.0,745.9,18.1,490.8,60.9,2.4,59.4,64.0
광주광역시,201510,1255.2,757.1,735.9,21.2,498.1,60.3,2.8,58.6,63.1
광주광역시,201511,1255.6,754.2,734.5,19.7,501.3,60.1,2.6,58.5,63.2
광주광역시,201512,1256.0,759.0,736.9,22.1,497.0,60.4,2.9,58.7,63.8
광주광역시,201601,1255.3,746.1,722.3,23.8,509.2,59.4,3.2,57.5,62.7
광주광역시,201602,1255.7,752.7,722.4,30.3,503.0,59.9,4.0,57.5,62.7
광주광역시,201603,1256.3,738.8,718.2,20.7,517.4,58.8,2.8,57.2,61.7
광주광역시,201604,1256.7,748.1,726.6,21.5,508.6,59.5,2.9,57.8,62.3
광주광역시,201605,1257.2,758.1,737.7,20.4,499.1,60.3,2.7,58.7,63.0
광주광역시,201606,1257.5,763.4,739.8,23.6,494.1,60.7,3.1,58.8,63.0
광주광역시,201607,1257.7,760.1,738.5,21.6,497.6,60.4,2.8,58.7,62.9
광주광역시,201608,1257.9,758.9,733.4,25.6,499.0,60.3,3.4,58.3,62.6
광주광역시,201609,1258.1,755.8,728.9,26.9,502.3,60.1,3.6,57.9,62.3
광주광역시,201610,1258.3,755.3,732.6,22.7,503.0,60.0,3.0,58.2,62.5
광주광역시,201611,1258.4,747.7,728.1,19.6,510.7,59.4,2.6,57.9,62.3
광주광역시,201612,1258.6,752.6,731.3,21.3,506.0,59.8,2.8,58.1,62.8
광주광역시,201701,1259.1,747.1,733.2,13.9,512.0,59.3,1.9,58.2,63.6
광주광역시,201702,1259.3,756.0,730.4,25.6,503.3,60.0,3.4,58.0,63.5
광주광역시,201703,1259.5,757.8,737.6,20.2,501.7,60.2,2.7,58.6,63.2
광주광역시,201704,1259.7,769.0,740.7,28.3,490.7,61.0,3.7,58.8,63.4
광주광역시,201705,1260.0,772.6,746.2,26.4,487.4,61.3,3.4,59.2,63.6
광주광역시,201706,1260.1,777.6,751.9,25.7,482.5,61.7,3.3,59.7,64.2
광주광역시,201707,1260.1,778.7,753.3,25.4,481.4,61.8,3.3,59.8,64.4
광주광역시,201708,1260.1,769.0,748.5,20.5,491.1,61.0,2.7,59.4,64.0
광주광역시,201709,1260.1,762.0,739.9,22.0,498.1,60.5,2.9,58.7,63.5
광주광역시,201710,1260.3,767.4,747.8,19.6,492.9,60.9,2.6,59.3,64.0
광주광역시,201711,1260.4,765.8,746.6,19.2,494.6,60.8,2.5,59.2,63.8
광주광역시,201712,1260.4,766.6,750.7,15.8,493.8,60.8,2.1,59.6,64.6
광주광역시,201801,1260.3,760.6,737.2,23.3,499.8,60.4,3.1,58.5,64.2
광주광역시,201802,1260.5,777.1,742.2,34.8,483.4,61.7,4.5,58.9,65.0
광주광역시,201803,1260.3,785.2,746.0,39.3,475.0,62.3,5.0,59.2,64.2
광주광역시,201804,1260.5,791.2,754.9,36.3,469.3,62.8,4.6,59.9,64.9
광주광역시,201805,1260.6,783.8,752.9,31.0,476.8,62.2,4.0,59.7,64.7
광주광역시,201806,1260.8,771.3,746.0,25.3,489.5,61.2,3.3,59.2,64.1
광주광역시,201807,1261.1,777.9,748.2,29.6,483.2,61.7,3.8,59.3,64.2
광주광역시,201808,1261.3,780.3,747.5,32.8,481.0,61.9,4.2,59.3,64.3
광주광역시,201809,1261.6,786.3,757.2,29.1,475.4,62.3,3.7,60.0,64.9
광주광역시,201810,1261.9,777.9,753.4,24.6,484.0,61.6,3.2,59.7,64.7
광주광역시,201811,1262.1,777.9,756.1,21.8,484.2,61.6,2.8,59.9,65.0
광주광역시,201812,1262.5,773.4,747.0,26.3,489.2,61.3,3.4,59.2,65.1
광주광역시,201901,1262.0,770.8,733.3,37.5,491.1,61.1,4.9,58.1,64.6
광주광역시,201902,1263.2,776.9,735.6,41.3,486.3,61.5,5.3,58.2,64.6
광주광역시,201903,1263.4,779.7,748.0,31.7,483.7,61.7,4.1,59.2,64.5
광주광역시,201904,1263.8,779.2,744.5,34.7,484.6,61.7,4.5,58.9,64.0
광주광역시,201905,1263.6,779.7,748.2,31.5,483.9,61.7,4.0,59.2,64.2
광주광역시,201906,1264.0,780.7,753.3,27.4,483.4,61.8,3.5,59.6,64.3
광주광역시,201907,1264.8,772.8,747.1,25.7,492.0,61.1,3.3,59.1,64.0
광주광역시,201908,1265.1,778.5,753.2,25.3,486.5,61.5,3.2,59.5,64.3
광주광역시,201909,1265.6,780.0,753.1,26.9,485.6,61.6,3.4,59.5,64.1
광주광역시,201910,1266.2,782.9,761.7,21.2,483.3,61.8,2.7,60.2,65.0
광주광역시,201911,1266.7,784.3,762.4,21.8,482.4,61.9,2.8,60.2,65.0
광주광역시,201912,1267.5,775.7,753.7,22.0,491.8,61.2,2.8,59.5,64.9
광주광역시,202001,1268.3,779.8,750.0,29.8,488.6,61.5,3.8,59.1,65.1
광주광역시,202002,1270.0,776.9,750.2,26.7,493.2,61.2,3.4,59.1,64.4
광주광역시,202003,1271.2,768.9,739.3,29.6,502.3,60.5,3.8,58.2,63.4
광주광역시,202004,1272.2,768.6,736.5,32.1,503.6,60.4,4.2,57.9,63.1
광주광역시,202005,1273.9,782.2,747.4,34.7,491.7,61.4,4.4,58.7,63.6
광주광역시,202006,1275.2,788.0,755.0,33.0,487.2,61.8,4.2,59.2,64.3
광주광역시,202007,1275.6,778.3,749.4,28.9,497.3,61.0,3.7,58.7,63.8
광주광역시,202008,1275.9,770.5,747.1,23.4,505.4,60.4,3.0,58.6,63.6
광주광역시,202009,1276.2,779.2,750.9,28.3,497.0,61.1,3.6,58.8,64.0
광주광역시,202010,1276.7,780.0,748.8,31.3,496.7,61.1,4.0,58.7,63.8
광주광역시,202011,1277.5,777.3,743.7,33.6,500.1,60.8,4.3,58.2,63.1
광주광역시,202012,1278.2,780.8,751.3,29.5,497.4,61.1,3.8,58.8,64.0
광주광역시,202101,1279.4,774.3,724.4,49.9,505.1,60.5,6.4,56.6,63.2
광주광역시,202102,1279.6,773.0,738.8,34.2,506.5,60.4,4.4,57.7,63.0
광주광역시,202103,1279.8,769.9,743.5,26.4,509.9,60.2,3.4,58.1,63.0
광주광역시,202104,1280.0,779.0,750.6,28.4,501.0,60.9,3.6,58.6,63.3
광주광역시,202105,1280.3,782.5,754.1,28.5,497.7,61.1,3.6,58.9,63.5
광주광역시,202106,1280.4,778.5,749.8,28.8,501.9,60.8,3.7,58.6,63.3
광주광역시,202107,1280.5,780.4,753.8,26.6,500.0,60.9,3.4,58.9,64.0
광주광역시,202108,1280.3,770.2,751.1,19.2,510.0,60.2,2.5,58.7,63.7
광주광역시,202109,1280.2,766.7,748.5,18.3,513.5,59.9,2.4,58.5,63.6
광주광역시,202110,1280.3,768.1,750.4,17.7,512.2,60.0,2.3,58.6,63.7
광주광역시,202111,1280.7,761.7,742.6,19.1,519.0,59.5,2.5,58.0,63.2
광주광역시,202112,1280.8,761.8,728.3,33.5,519.0,59.5,4.4,56.9,63.4
광주광역시,202201,1280.7,761.7,729.8,31.9,518.9,59.5,4.2,57.0,63.1
광주광역시,202202,1280.3,769.1,740.1,29.1,511.1,60.1,3.8,57.8,63.2
광주광역시,202203,1279.7,778.0,750.1,27.9,501.8,60.8,3.6,58.6,64.1
광주광역시,202204,1279.4,766.5,744.4,22.1,512.9,59.9,2.9,58.2,63.4
광주광역시,202205,1279.0,773.5,752.4,21.1,505.5,60.5,2.7,58.8,64.0
광주광역시,202206,1278.4,772.3,750.3,22.0,506.0,60.4,2.8,58.7,64.2
광주광역시,202207,1278.4,776.7,754.0,22.7,501.7,60.8,2.9,59.0,64.6
광주광역시,202208,1278.6,768.2,754.1,14.1,510.4,60.1,1.8,59.0,64.5
광주광역시,202209,1278.8,772.7,754.7,18.0,506.0,60.4,2.3,59.0,64.7
대전광역시,199906,1037.0,585.0,545.0,40.0,452.0,56.4,6.8,52.6,55.3
대전광역시,199907,1039.0,586.0,549.0,36.0,453.0,56.4,6.1,52.8,55.6
대전광역시,199908,1040.0,581.0,550.0,31.0,460.0,55.9,5.3,52.9,55.5
대전광역시,199909,1042.0,585.0,559.0,26.0,457.0,56.1,4.4,53.6,56.4
대전광역시,199910,1044.0,592.0,568.0,24.0,452.0,56.7,4.1,54.4,57.3
대전광역시,199911,1045.0,597.0,575.0,22.0,448.0,57.1,3.7,55.0,57.9
대전광역시,199912,1047.0,599.0,568.0,31.0,447.0,57.2,5.2,54.3,57.4
대전광역시,200001,1046.7,588.5,554.1,34.4,458.3,56.2,5.8,52.9,56.1
대전광역시,200002,1048.2,596.4,556.6,39.8,451.8,56.9,6.7,53.1,56.3
대전광역시,200003,1049.7,602.9,572.2,30.8,446.8,57.4,5.1,54.5,57.5
대전광역시,200004,1051.3,606.3,582.7,23.6,445.0,57.7,3.9,55.4,58.2
대전광역시,200005,1053.2,611.4,587.4,24.0,441.8,58.1,3.9,55.8,58.6
대전광역시,200006,1054.9,614.6,590.3,24.3,440.3,58.3,4.0,56.0,58.8
대전광역시,200007,1058.0,612.0,587.9,24.1,446.0,57.8,3.9,55.6,58.4
대전광역시,200008,1060.0,605.7,580.5,25.2,454.3,57.1,4.2,54.8,57.5
대전광역시,200009,1061.9,607.7,580.1,27.6,454.2,57.2,4.5,54.6,57.4
대전광역시,200010,1063.7,618.6,587.5,31.1,445.1,58.2,5.0,55.2,58.2
대전광역시,200011,1065.4,618.2,589.8,28.4,447.2,58.0,4.6,55.4,58.5
대전광역시,200012,1067.3,615.6,580.9,34.7,451.7,57.7,5.6,54.4,57.6
대전광역시,200101,1067.2,604.7,564.8,39.9,462.5,56.7,6.6,52.9,56.0
대전광역시,200102,1068.8,617.1,576.0,41.1,451.7,57.7,6.7,53.9,57.1
대전광역시,200103,1070.3,620.8,586.1,34.7,449.5,58.0,5.6,54.8,57.9
대전광역시,200104,1071.8,631.2,604.3,26.9,440.6,58.9,4.3,56.4,59.5
대전광역시,200105,1073.5,631.7,607.7,24.0,441.8,58.8,3.8,56.6,59.8
대전광역시,200106,1075.3,640.0,615.7,24.3,435.3,59.5,3.8,57.3,60.5
대전광역시,200107,1077.1,644.9,618.4,26.5,432.2,59.9,4.1,57.4,60.7
대전광역시,200108,1078.7,644.6,620.5,24.1,434.1,59.8,3.7,57.5,60.8
대전광역시,200109,1080.1,646.2,622.0,24.2,433.9,59.8,3.7,57.6,60.9
대전광역시,200110,1081.7,651.3,627.9,23.4,430.3,60.2,3.6,58.0,61.4
대전광역시,200111,1083.3,650.0,626.7,23.3,433.3,60.0,3.6,57.9,61.2
대전광역시,200112,1084.7,650.7,620.3,30.4,434.0,60.0,4.7,57.2,60.5
대전광역시,200201,1086.4,655.6,622.1,33.6,430.8,60.3,5.1,57.3,60.7
대전광역시,200202,1088.0,656.0,626.1,29.9,432.1,60.3,4.6,57.5,60.9
대전광역시,200203,1089.5,663.2,629.6,33.6,426.3,60.9,5.1,57.8,61.0
대전광역시,200204,1091.0,671.4,648.5,23.0,419.5,61.5,3.4,59.4,62.7
대전광역시,200205,1092.3,671.1,649.1,22.0,421.2,61.4,3.3,59.4,62.7
대전광역시,200206,1093.9,672.3,648.6,23.7,421.5,61.5,3.5,59.3,62.6
대전광역시,200207,1095.6,673.2,646.9,26.3,422.4,61.4,3.9,59.0,62.3
대전광역시,200208,1097.4,663.4,639.0,24.4,434.0,60.5,3.7,58.2,61.5
대전광역시,200209,1099.1,664.4,643.4,21.0,434.7,60.4,3.2,58.5,61.7
대전광역시,200210,1101.1,666.8,643.3,23.5,434.4,60.6,3.5,58.4,61.6
대전광역시,200211,1102.7,667.7,646.0,21.7,435.0,60.6,3.2,58.6,61.9
대전광역시,200212,1104.5,664.6,641.7,22.9,440.0,60.2,3.4,58.1,61.6
대전광역시,200301,1106.6,654.8,625.5,29.3,451.8,59.2,4.5,56.5,60.1
대전광역시,200302,1108.4,656.3,627.6,28.6,452.2,59.2,4.4,56.6,60.2
대전광역시,200303,1110.3,656.7,630.8,25.9,453.6,59.1,3.9,56.8,60.3
대전광역시,200304,1112.2,658.7,636.7,22.0,453.6,59.2,3.3,57.2,60.9
대전광역시,200305,1114.3,663.2,640.7,22.6,451.0,59.5,3.4,57.5,61.2
대전광역시,200306,1116.0,671.7,647.1,24.7,444.2,60.2,3.7,58.0,61.6
대전광역시,200307,1117.5,673.3,648.4,24.9,444.2,60.3,3.7,58.0,61.8
대전광역시,200308,1118.4,666.5,639.7,26.8,451.9,59.6,4.0,57.2,60.9
대전광역시,200309,1119.4,661.3,636.7,24.5,458.1,59.1,3.7,56.9,60.6
대전광역시,200310,1120.4,662.1,638.2,23.8,458.3,59.1,3.6,57.0,60.7
대전광역시,200311,1121.3,668.5,643.9,24.6,452.8,59.6,3.7,57.4,61.2
대전광역시,200312,1122.3,669.9,642.4,27.5,452.4,59.7,4.1,57.2,61.0
대전광역시,200401,1123.5,670.1,638.2,31.9,453.4,59.6,4.8,56.8,60.6
대전광역시,200402,1124.5,669.2,633.1,36.1,455.3,59.5,5.4,56.3,60.2
대전광역시,200403,1125.4,667.1,634.0,33.1,458.3,59.3,5.0,56.3,60.1
대전광역시,200404,1126.3,676.5,647.4,29.1,449.9,60.1,4.3,57.5,61.3
대전광역시,200405,1127.2,675.9,651.0,25.0,451.3,60.0,3.7,57.8,61.5
대전광역시,200406,1128.3,674.4,649.0,25.4,453.9,59.8,3.8,57.5,61.1
대전광역시,200407,1129.6,677.6,650.8,26.8,452.0,60.0,4.0,57.6,61.3
대전광역시,200408,1130.9,668.4,641.0,27.4,462.5,59.1,4.1,56.7,60.3
대전광역시,200409,1132.1,671.2,644.9,26.3,460.9,59.3,3.9,57.0,60.5
대전광역시,200410,1133.3,671.5,647.8,23.7,461.8,59.3,3.5,57.2,60.8
대전광역시,200411,1134.4,669.5,644.2,25.4,464.8,59.0,3.8,56.8,60.5
대전광역시,200412,1135.4,666.6,639.6,27.0,468.8,58.7,4.1,56.3,60.2
대전광역시,200501,1136.5,660.0,624.1,35.8,476.5,58.1,5.4,54.9,58.8
대전광역시,200502,1137.8,655.7,621.9,33.8,482.1,57.6,5.2,54.7,58.5
대전광역시,200503,1139.0,660.5,629.3,31.2,478.5,58.0,4.7,55.3,59.0
대전광역시,200504,1140.1,667.0,638.8,28.2,473.1,58.5,4.2,56.0,59.8
대전광역시,200505,1141.3,667.3,640.1,27.2,474.0,58.5,4.1,56.1,59.7
대전광역시,200506,1142.6,674.5,645.2,29.3,468.1,59.0,4.3,56.5,60.0
대전광역시,200507,1143.9,679.1,648.8,30.2,464.8,59.4,4.4,56.7,60.3
대전광역시,200508,1145.3,661.0,631.2,29.8,484.3,57.7,4.5,55.1,58.7
대전광역시,200509,1146.8,668.5,638.7,29.8,478.3,58.3,4.5,55.7,59.3
대전광역시,200510,1148.3,669.2,641.9,27.2,479.2,58.3,4.1,55.9,59.4
대전광역시,200511,1149.8,676.3,653.2,23.1,473.6,58.8,3.4,56.8,60.5
대전광역시,200512,1151.2,669.0,638.6,30.4,482.2,58.1,4.5,55.5,59.5
대전광역시,200601,1152.8,668.0,634.0,34.0,484.8,57.9,5.1,55.0,59.0
대전광역시,200602,1154.3,664.4,630.4,33.9,490.0,57.6,5.1,54.6,58.7
대전광역시,200603,1155.7,671.6,642.3,29.2,484.1,58.1,4.3,55.6,59.5
대전광역시,200604,1157.3,676.5,648.5,28.0,480.9,58.5,4.1,56.0,60.1
대전광역시,200605,1159.0,691.3,660.7,30.5,467.8,59.6,4.4,57.0,60.8
대전광역시,200606,1160.7,687.9,660.1,27.8,472.8,59.3,4.0,56.9,60.6
대전광역시,200607,1162.5,688.2,655.4,32.7,474.3,59.2,4.8,56.4,60.1
대전광역시,200608,1164.4,681.3,650.9,30.4,483.1,58.5,4.5,55.9,59.7
대전광역시,200609,1166.0,689.7,659.6,30.1,476.4,59.2,4.4,56.6,60.5
대전광역시,200610,1167.8,696.6,663.2,33.4,471.3,59.7,4.8,56.8,60.7
대전광역시,200611,1169.3,696.0,666.5,29.5,473.4,59.5,4.2,57.0,61.1
대전광역시,200612,1171.0,686.7,657.8,28.9,484.3,58.6,4.2,56.2,60.5
대전광역시,200701,1172.9,679.2,647.9,31.3,493.7,57.9,4.6,55.2,59.6
대전광역시,200702,1174.5,668.7,638.7,30.0,505.9,56.9,4.5,54.4,58.6
대전광역시,200703,1176.2,683.9,654.5,29.4,492.3,58.1,4.3,55.6,59.8
대전광역시,200704,1177.9,695.6,668.9,26.7,482.3,59.1,3.8,56.8,61.0
대전광역시,200705,1179.8,709.4,681.2,28.2,470.4,60.1,4.0,57.7,61.9
대전광역시,200706,1181.8,705.3,677.0,28.3,476.4,59.7,4.0,57.3,61.1
대전광역시,200707,1183.3,709.3,678.7,30.6,474.0,59.9,4.3,57.4,61.2
대전광역시,200708,1184.5,704.2,672.2,31.9,480.4,59.5,4.5,56.7,60.6
대전광역시,200709,1185.8,702.2,676.3,25.9,483.6,59.2,3.7,57.0,60.9
대전광역시,200710,1187.3,714.8,686.3,28.5,472.4,60.2,4.0,57.8,61.7
대전광역시,200711,1188.5,714.2,687.2,27.0,474.3,60.1,3.8,57.8,62.0
대전광역시,200712,1189.7,702.0,676.2,25.8,487.7,59.0,3.7,56.8,61.3
대전광역시,200801,1191.2,704.0,679.2,24.8,487.2,59.1,3.5,57.0,61.5
